# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 454 466 0 39820 4314
p 2 87 833 0 21201 2472
p 2 68 852 0 15082 2149
p 2 31 889 0 13071 1982
p 2 17 903 0 12816 1894
p 2 2 916 2 10973 1732
p 2 4 916 0 9261 1621
p 2 2 910 8 7510 1507
p 2 1 915 4 6425 1318
p 2 0 905 15 4773 1265
p 2 0 909 11 4727 1241
p 2 0 905 15 5557 1228
p 2 0 905 15 4341 1210
p 2 0 903 17 4462 1207
p 2 0 899 21 5792 1245
p 2 0 896 24 4522 1204
p 2 0 901 19 4470 1210
p 2 0 896 24 5812 1232
p 2 0 899 21 4497 1191
p 2 0 899 21 4476 1185
p 2 0 896 24 5762 1235
p 2 1 883 36 4447 1184
p 2 0 905 15 4329 1188
p 2 2 884 34 5750 1207
p 2 0 907 13 4451 1193
p 2 0 903 17 4585 1189
p 2 0 901 19 5912 1223
p 2 0 891 29 4639 1184
p 2 0 909 11 4565 1189
p 2 0 885 35 5609 1199
p 2 0 900 20 4383 1172
p 2 0 880 40 4398 1178
p 2 1 884 35 5661 1186
p 2 0 887 33 4311 1159
p 2 0 900 20 4067 1162
p 2 0 863 57 5253 1143
p 2 0 902 18 4087 1157
p 2 0 885 35 3994 1156
p 2 0 893 27 5102 1155
p 2 0 867 53 3991 1134
